code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3760035209003	https://fr.openfoodfacts.org/produit/3760035209003	beniben	1495813553	1495814129	La Braise	Bière artisanale Nantaise, non pasteurisée, sur levure.	33 cl	Verre,Bouteille	verre,bouteille	Brasserie du Bouffay	brasserie-du-bouffay	Boissons, Boissons alcoolisées, Produits artisanaux, Bières, Alcools artisanaux, Bières artisanales, Bières de garde	en:beverages,en:alcoholic-beverages,en:artisan-products,en:beers,en:artisanal-spirits,en:craft-beers,fr:bieres-de-garde			France,Carquefou	france,carquefou							France,Carquefou	Super U	France	Eau, Malt d'_orge_, Houblon.  	orge	en:gluten			33 cl	330		0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	fr:bieres-de-garde	https://static.openfoodfacts.org/images/products/376/003/520/9003/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/376/003/520/9003/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/376/003/520/9003/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/376/003/520/9003/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/376/003/520/9003/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/376/003/520/9003/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/376/003/520/9003/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/376/003/520/9003/nutrition_fr.8.200.jpg																																																										8																																																			
3283770558255	https://fr.openfoodfacts.org/produit/3283770558255	cdmad	1390519848	1495298774	Rhum Arrangé Gingembre Citron		70 cl	Bouteille,Verre	bouteille,verre	Isautier	isautier	Boissons, Boissons alcoolisées, Alcools forts, Eaux-de-vie, Rhums, Rhums arrangés	en:beverages,en:alcoholic-beverages,en:hard-liquors,fr:eaux-de-vie,en:rums,fr:rhums-arranges			La Réunion,France	la-reunion,france	Concours général agricole, Déconseillé aux femmes enceintes, Médaille d'argent du Concours général agricole, Médaille d'argent du concours général agricole 2013	fr:concours-general-agricole,fr:medaille-d-argent-du-concours-general-agricole,fr:deconseille-aux-femmes-enceintes,fr:medaille-d-argent-du-concours-general-agricole-2013							France	Macérât de gingembre (50%), alcool de canne, sucre de canne, arôme citron, colorant : E150b								1	en:e150b	0			0					4		Alcoholic beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:rums	https://static.openfoodfacts.org/images/products/328/377/055/8255/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/328/377/055/8255/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/328/377/055/8255/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/328/377/055/8255/front_fr.3.200.jpg			https://static.openfoodfacts.org/images/products/328/377/055/8255/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/328/377/055/8255/nutrition_fr.9.200.jpg																																																										40																																																			
5010677180016	https://fr.openfoodfacts.org/produit/5010677180016	sebleouf	1494865415	1494956196	Bombay Sapphire East		70 cl	Bouteille,Verre	bouteille,verre	Bombay Sapphire	bombay-sapphire	Boissons, Boissons alcoolisées, Alcools forts, Gins	en:beverages,en:alcoholic-beverages,en:hard-liquors,en:gins			Angleterre	angleterre	"Déconseillé à certaines catégories de personnes, Déconseillé aux femmes enceintes"	en:not-advised-for-specific-people,fr:deconseille-aux-femmes-enceintes							France	London dry gin.								0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:gins	https://static.openfoodfacts.org/images/products/501/067/718/0016/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/501/067/718/0016/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/501/067/718/0016/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/501/067/718/0016/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/501/067/718/0016/ingredients_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/501/067/718/0016/ingredients_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/501/067/718/0016/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/501/067/718/0016/nutrition_fr.7.200.jpg																																																										42																																																			
8414606636341	https://fr.openfoodfacts.org/produit/8414606636341	loverock	1494347592	1494348009	JustCalm	Boisson rafraîchissante mixte. Avec sucre et édulcorant	250ml	canette,carton	canette,carton	JustCalm,Justcalmdrink	justcalm,justcalmdrink	Boissons, Boissons édulcorées, Boissons sans alcool	en:beverages,en:artificially-sweetened-beverages,en:non-alcoholic-beverages			Austria,Autriche	austria,autriche	FSC, FSC Mix, Less CO2   	en:fsc,en:fsc-mix,fr:less-co2					france	Testabox	France	"eau, édulcorant (glucosides de stéviol), jus de pomme t de cassis à partir de concentré, extraits de fruits (pomme et caroube), arômes naturels, extraits de fleurs de camomille, extraits de mélisse, sucre, antioxydant (acide ascorbique), acidifiant (acide citrique)."					250ml	250		3	en:e300,en:e330,en:e960	0			0			6	d	4	Beverages	Artificially sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-uploaded	en:artificially-sweetened-beverages									78		78		0	0																																			4.4	4										0.1				0	0																																												6								
4014472021049	https://fr.openfoodfacts.org/produit/4014472021049	occourau	1340466553	1493568202	Bionade	Boisson rafraichissante sans alcool Gingembre Orange, fabriquée par fermentation de matières premières naturelles (eau, malt)	33cl	bouteille verre	bouteille-verre	Bionade	bionade	Boissons, Boissons gazeuses, Sodas, Boissons avec sucre ajouté, Boisson fermentée	en:beverages,en:fermented-foods,en:carbonated-drinks,en:fermented-drinks,en:sodas,en:sweetened-beverages	Allemagne	allemagne			Bio, Bio européen    	en:organic,en:eu-organic					Nantes,France	Horizon Vert	France	Eau, Sucre*, Jus de fruits rouges*, Malt d'orge 2%, extrait de gingembre* 2%, acide carbonique, arôme naturel*, correcteur d'acidité : carbonate de calcium, carbonate de magnésium, concentré de jus de sureau*, extrait d'orange* - * Issus de l'agriculture biologique contrôlée.		en:gluten						3	en:e170,en:e290,en:e504,en:e504i	0			0					4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:fermented-drinks	https://static.openfoodfacts.org/images/products/401/447/202/1049/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/401/447/202/1049/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/401/447/202/1049/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/401/447/202/1049/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/401/447/202/1049/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/401/447/202/1049/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/401/447/202/1049/nutrition_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/401/447/202/1049/nutrition_fr.11.200.jpg	82		82		0.1																																				4.3											0.1																																																									
8007885761714	https://fr.openfoodfacts.org/produit/8007885761714	openfoodfacts-contributors	1466438537	1492877482	Boisson Gazeuse Grenade	Boisson gazeuse biologique sans alcool	355 ml e	Verre,Bouteille	verre,bouteille	"Galvanina,Saclà"	galvanina,sacla	Boissons, Boissons gazeuses, Boissons avec sucre ajouté	en:beverages,en:carbonated-drinks,en:sweetened-beverages			Italie	italie	Bio, Bio européen, Agriculture UE/Non UE, Point Vert, IT-BIO-008, Sans alcool, AB Agriculture Biologique      	en:organic,en:eu-organic,en:eu-non-eu-agriculture,en:green-dot,en:it-bio-008,en:no-alcohol,fr:ab-agriculture-biologique					France		France	Eau minérale naturelle, jus de grenade* (12%), sucre de canne*, jus de carotte noire*, gaz carbonique d'origine naturelle, acidifiant : acide citrique, arôme naturel de grenade*. *Issus de l'Agriculture Biologique					355 ml	355		2	en:e290,en:e330	0			0			15	e	4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:carbonated-drinks	https://static.openfoodfacts.org/images/products/800/788/576/1714/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/800/788/576/1714/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/800/788/576/1714/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/800/788/576/1714/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/800/788/576/1714/ingredients_fr.16.400.jpg	https://static.openfoodfacts.org/images/products/800/788/576/1714/ingredients_fr.16.200.jpg	https://static.openfoodfacts.org/images/products/800/788/576/1714/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/800/788/576/1714/nutrition_fr.13.200.jpg	187		187		0	0																																			11	11										0				0.0299999999999999	0.012																																				0								15								
4101010000465	https://fr.openfoodfacts.org/produit/4101010000465	teolemon	1409391914	1492203594	Das Original		0.5 l	Bouteille,Verre	bouteille,verre	Vitamalz	vitamalz	Getränke, Alkoholfreie Getränke, Ungezuckerte Getränke	en:beverages,en:non-alcoholic-beverages,en:unsweetened-beverages													Frankreich	Wasser, Gerstenmalz, Glukose-Fructose Sirup, Kohlensäure, Farbstoff E 150c, Hopfen.		en:gluten						1	en:e290	0			0					4	Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:non-alcoholic-beverages	https://static.openfoodfacts.org/images/products/410/101/000/0465/front_de.6.400.jpg	https://static.openfoodfacts.org/images/products/410/101/000/0465/front_de.6.200.jpg	https://static.openfoodfacts.org/images/products/410/101/000/0465/front_de.6.400.jpg	https://static.openfoodfacts.org/images/products/410/101/000/0465/front_de.6.200.jpg	https://static.openfoodfacts.org/images/products/410/101/000/0465/ingredients_de.7.400.jpg	https://static.openfoodfacts.org/images/products/410/101/000/0465/ingredients_de.7.200.jpg																																																																																																															
3700897600068	https://fr.openfoodfacts.org/produit/3700897600068	loverock	1491925659	1491926428	Portugal bebida energetica	"Boisson énergisante gazeuse à base de taurine et enrichie en vitamines (B2, B3, B5, B6, B12)"	250ml	canette,boîte,métal,alu,aluminium	canette,boite,metal,alu,aluminium	All United Drinks,Negoce & Market,All united	all-united-drinks,negoce-market,all-united	Boissons, Boissons gazeuses, Boissons sans alcool, Boissons énergisantes, Boissons avec sucre ajouté, Boissons sans sucre ajouté	en:beverages,en:carbonated-drinks,en:non-alcoholic-beverages,en:energy-drinks,en:sweetened-beverages,en:unsweetened-beverages			UE,Union européenne	ue,union-europeenne	"Déconseillé aux enfants et aux femmes enceintes, Déconseillé à certaines catégories de personnes, Déconseillé aux femmes enceintes, Avec taurine, Déconseillé aux diabétiques, Déconseillé aux femmes allaitantes, Déconseillé aux personnes sensibles à la caféine, Teneur élevée en caféine"	en:not-advised-for-specific-people,en:not-advised-for-children-and-pregnant-women,fr:deconseille-aux-femmes-enceintes,fr:avec-taurine,fr:deconseille-aux-diabetiques,fr:deconseille-aux-femmes-allaitantes,fr:deconseille-aux-personnes-sensibles-a-la-cafeine,fr:teneur-elevee-en-cafeine					chalon sur saône,france	Leclerc	France	"eau gazéifiée, sucre, dextrose, sirop de glucose-fructose, caféine (20 mg/100 ml), régulateurs d’acidité : (E330, E331), taurine (400mg/100ml), arômes, inositol, colorant (E 150c), glucuronolactone (0,20 mg/100 ml), vitamines (B2, B3, B5, B6, B12)"					250ml (une canette)	250		3	en:e150c,en:e330,en:e331	0			0			15	e	4	Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-uploaded	en:energy-drinks									197		197		0	0																																			10.6	10.6									0.1	0.4				0.225	0.09									0.001	0.008	0.002			2e-06		0.002																	0.02	0.4										15								
3760210690053	https://fr.openfoodfacts.org/produit/3760210690053	segundo	1440090118	1491204126	L'ambrée du hameau	Bière ambrée artisanale brassée en Normandie	33 cl	Bouteille,Verre	bouteille,verre	Brasserie La Lie	brasserie-la-lie	Boissons, Boissons alcoolisées, Produits artisanaux, Bières, Alcools artisanaux, Bières françaises, Bières ambrées, Bières artisanales, Bières bio	en:beverages,en:alcoholic-beverages,en:artisan-products,en:beers,en:artisanal-spirits,en:french-beers,en:amber-beers,en:craft-beers,en:organic-beers			Brasserie artisanale La Lie - rue de l'Orne,St Rémy sur Orne,Basse-Normandie,Calvados,France	brasserie-artisanale-la-lie-rue-de-l-orne,st-remy-sur-orne,basse-normandie,calvados,france	Bio, Bio européen, Point Vert, Nature & Progrès       	en:organic,en:eu-organic,en:green-dot,fr:nature-progres					Mondeville,France,Caen	"La case à bières,Bio14,Coop 5 pour 100"	France	Eau, malts d'orge, houblons, levures. Contient du _gluten_.	gluten	en:gluten						0		0			0					4		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:organic-beers	https://static.openfoodfacts.org/images/products/376/021/069/0053/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/376/021/069/0053/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/376/021/069/0053/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/376/021/069/0053/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/376/021/069/0053/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/376/021/069/0053/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/376/021/069/0053/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/376/021/069/0053/nutrition_fr.7.200.jpg																																																										6																																																			
3760104990191	https://fr.openfoodfacts.org/produit/3760104990191	sebleouf	1482430809	1490973019	L'Aveille		75 cl	Bouteille,Verre	bouteille,verre	Brasserie de la Loire	brasserie-de-la-loire	Boissons, Boissons alcoolisées, Produits artisanaux, Bières, Alcools artisanaux, Bières françaises, Bières artisanales, Bières blondes, Bières bio, Bières au miel	en:beverages,en:alcoholic-beverages,en:artisan-products,en:beers,en:artisanal-spirits,en:french-beers,en:craft-beers,en:lagers,en:organic-beers,fr:bieres-au-miel			France,Saint-Just-Saint-Rambert,Loire	france,saint-just-saint-rambert,loire	Bio, Bio européen, FR-BIO-01, AB Agriculture Biologique      	en:organic,en:eu-organic,en:fr-bio-01,fr:ab-agriculture-biologique							France	Eau, malts d'_orge_ et de _blé_, miel, sucre, houblon, levure.	orge, blé	en:gluten						0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:organic-beers	https://static.openfoodfacts.org/images/products/376/010/499/0191/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/376/010/499/0191/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/376/010/499/0191/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/376/010/499/0191/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/376/010/499/0191/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/376/010/499/0191/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/376/010/499/0191/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/376/010/499/0191/nutrition_fr.8.200.jpg																																																										5																																																			
3047100003828	https://fr.openfoodfacts.org/produit/3047100003828	crochet-david	1459936700	1487065321	Calvados		100 cl	Bouteille,Verre	bouteille,verre	Lancelot	lancelot	Boissons, Boissons alcoolisées, Vins, Alcools forts, Vins français, Eaux-de-vie, Calvados	en:beverages,en:alcoholic-beverages,en:wines,en:hard-liquors,fr:eaux-de-vie,en:wines-from-france,fr:calvados					Point Vert, Déconseillé aux femmes enceintes	en:green-dot,fr:deconseille-aux-femmes-enceintes					Caen,France	Leclerc	France	Calvados.								0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	fr:eaux-de-vie	https://static.openfoodfacts.org/images/products/304/710/000/3828/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/304/710/000/3828/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/304/710/000/3828/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/304/710/000/3828/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/304/710/000/3828/ingredients_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/304/710/000/3828/ingredients_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/304/710/000/3828/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/304/710/000/3828/nutrition_fr.8.200.jpg																																																										40																																																			
